url,menu,swordfish,name
https://www.yelp.com/biz/heidis-house-by-the-side-of-the-road-new-york-2?osq=Seafood+Restaurant,http://www.heidishouse.net/308/our-menu/,False,Heidi’s House By The Side Of The Road
https://www.yelp.com/biz/ayahuasca-express-peruvian-cuisine-forest-hills?osq=Seafood+Restaurant,https://www.yelp.com/menu/ayahuasca-express-peruvian-cuisine-forest-hills,False,Ayahuasca Express Peruvian Cuisine
https://www.yelp.com/biz/segovia-steakhouse-and-seafood-little-ferry?osq=Seafood+Restaurant,https://www.yelp.com/menu/segovia-steakhouse-and-seafood-little-ferry/tapas-menu,False,Segovia Steakhouse & Seafood
https://www.yelp.com/biz/blue-fin-new-york?osq=Seafood+Restaurant,https://www.yelp.com/menu/blue-fin-new-york/breakfast-menu,False,
https://www.yelp.com/biz/wow-bistro-brooklyn?osq=Seafood+Restaurant,http://wowcafeandgrill.eat24hour.com/menu,False,
https://www.yelp.com/biz/the-oyster-room-brooklyn-heights-2?osq=Seafood+Restaurant,http://jackthehorse.com/oyster_room/menu_dinner,False,
https://www.yelp.com/biz/sugar-freak-astoria?osq=Seafood+Restaurant,https://www.yelp.com/menu/sugar-freak-astoria/brunch-menu,False,
https://www.yelp.com/biz/archies-tap-and-table-bronx?osq=Seafood+Restaurant,http://www.archiestap.com/dinner-menu.html,False,Archie’s Tap & Table
https://www.yelp.com/biz/mama-mia-44-sw-new-york-2?osq=Seafood+Restaurant,http://www.mamamia44sw.com/Menus/menus.html,False,
https://www.yelp.com/biz/extra-virgin-new-york?osq=Seafood+Restaurant,https://www.yelp.com/menu/extra-virgin-new-york/dinner-menu,False,
https://www.yelp.com/biz/mp-taverna-astoria-astoria?osq=Seafood+Restaurant,https://www.yelp.com/menu/mp-taverna-astoria-astoria/brunch-menu,False,
https://www.yelp.com/biz/the-capital-grille-new-york-2?osq=Seafood+Restaurant,https://www.yelp.com/menu/the-capital-grille-new-york-2/lunch-menu,False,
https://www.yelp.com/biz/funcity-seafood-brooklyn?osq=Seafood+Restaurant,http://funcityseafood.com/menu/,False,
https://www.yelp.com/biz/the-capital-grille-new-york-3?osq=Seafood+Restaurant,https://www.yelp.com/menu/the-capital-grille-new-york-3/lunch-menu,False,
https://www.yelp.com/biz/limani-new-york?osq=Seafood+Restaurant,https://www.yelp.com/menu/limani-new-york/dinner-menu,True,
https://www.yelp.com/biz/carmines-italian-restaurant-upper-west-side-new-york?osq=Seafood+Restaurant,https://www.yelp.com/menu/carmines-italian-restaurant-upper-west-side-new-york/main-menu,False,Carmine’s Italian Restaurant - Upper West Side
https://www.yelp.com/biz/atrium-dumbo-brooklyn?osq=Seafood+Restaurant,https://www.yelp.com/menu/atrium-dumbo-brooklyn/brunch,False,
https://www.yelp.com/biz/1-or-8-brooklyn?osq=Seafood+Restaurant,http://www.oneoreightbk.com/menu/,False,
https://www.yelp.com/biz/zenon-taverna-astoria?osq=Seafood+Restaurant,http://www.zenontaverna.com/taverna.php,False,
https://www.yelp.com/biz/kings-premium-seafood-great-neck?osq=Seafood+Restaurant,http://www.kingspremiumseafood.com/menu.html,False,King’s Premium Seafood
https://www.yelp.com/biz/laceys-bridge-tavern-staten-island?osq=Seafood+Restaurant,https://www.yelp.com/menu/laceys-bridge-tavern-staten-island,False,Lacey’s Bridge Tavern
https://www.yelp.com/biz/secchu-yokota-new-york?osq=Seafood+Restaurant,http://www.secchuyokota.com/menu/,False,
https://www.yelp.com/biz/chatham-seafood-restaurant-new-york-3?osq=Seafood+Restaurant,https://www.yelp.com/menu/chatham-seafood-restaurant-new-york-3,False,Chatham Seafood Restaurant
https://www.yelp.com/biz/biggies-hoboken-131?osq=Seafood+Restaurant,https://www.yelp.com/menu/biggies-hoboken-131/main-menu,False,
https://www.yelp.com/biz/jungsik-new-york?osq=Seafood+Restaurant,http://jungsik.com/eat/,False,
https://www.yelp.com/biz/rocco-steakhouse-new-york?osq=Seafood+Restaurant,https://www.yelp.com/menu/rocco-steakhouse-new-york,False,
https://www.yelp.com/biz/mezetto-new-york?osq=Seafood+Restaurant,https://www.yelp.com/menu/mezetto-new-york/brunch,False,
https://www.yelp.com/biz/the-capital-grille-new-york?osq=Seafood+Restaurant,https://www.yelp.com/menu/the-capital-grille-new-york/lunch-menu,False,
https://www.yelp.com/biz/the-gumbo-bros-brooklyn?osq=Seafood+Restaurant,http://www.thegumbobros.com/menu/,False,
https://www.yelp.com/biz/pinto-restaurant-brooklyn-heights-2?osq=Seafood+Restaurant,https://www.yelp.com/menu/pinto-restaurant-brooklyn-heights-2/full-menu,False,
https://www.yelp.com/biz/jus-fishy-brooklyn-2?osq=Seafood+Restaurant,https://www.yelp.com/menu/jus-fishy-brooklyn-2,False,
https://www.yelp.com/biz/asian-jewels-flushing?osq=Seafood+Restaurant,https://www.yelp.com/menu/asian-jewels-flushing,False,
https://www.yelp.com/biz/shaburo-palisades-park?osq=Seafood+Restaurant,http://shaburo.com/menu.php,False,
https://www.yelp.com/biz/tellys-taverna-astoria?osq=Seafood+Restaurant,https://www.yelp.com/menu/tellys-taverna-astoria/lunch-menu,False,
https://www.yelp.com/biz/crab-house-long-island-city-3?osq=Seafood+Restaurant,https://www.yelp.com/menu/crab-house-long-island-city-3,False,
https://www.yelp.com/biz/aoc-east-new-york?osq=Seafood+Restaurant,http://aoceast.com/menu/dinner/,False,
https://www.yelp.com/biz/terrace-fish-and-chips-new-york-2?osq=Seafood+Restaurant,https://www.yelp.com/menu/terrace-fish-and-chips-new-york-2/full-menu,False,Terrace Fish & Chips
https://www.yelp.com/biz/cucina-di-pesce-new-york?osq=Seafood+Restaurant,http://www.cucinadipesce.com/menu.html,False,
https://www.yelp.com/biz/bohemian-restaurant-new-york?osq=Seafood+Restaurant,https://www.yelp.com/menu/bohemian-restaurant-new-york,False,
https://www.yelp.com/biz/thalia-new-york?osq=Seafood+Restaurant,https://www.yelp.com/menu/thalia-new-york/lounge-menu,False,
